id,icao_code,iata_code,name,type,city_id,country_id,continent_id,latitude_deg,longitude_deg,elevation_ft
294,KANW,ANW,Ainsworth Regional Airport,small_airport,48005,188,4,42.579201,-99.992995,2589
295,ENAN,ANX,"Andøya Airport, Andenes",medium_airport,48006,131,3,69.292503,16.144199,43
296,KANY,ANY,Anthony Municipal Airport,small_airport,2178,188,4,37.158501,-98.079597,1340
297,ANZ,ANZ,Angus Downs Airport,small_airport,48007,9,6,-25.0325,132.2748,1724
299,EDAC,AOC,Leipzig–Altenburg Airport,medium_airport,48008,64,3,50.981945,12.506389,640
300,AOD,AOD,Abou-Deïa Airport,small_airport,48009,34,2,11.4773,19.2874,1592
301,LTBY,AOE,Anadolu Airport,medium_airport,48010,181,1,39.809898,30.5194,2588
302,ZYAS,AOG,Anshan Teng'ao Airport / Anshan Air Base,medium_airport,2131,36,1,41.105301,122.853996,
303,KAOH,AOH,Lima Allen County Airport,small_airport,23703,188,4,40.706902,-84.026703,975
304,LIPY,AOI,Marche Airport,medium_airport,1846,82,3,43.616299,13.3623,49
305,RJSA,AOJ,Aomori Airport,medium_airport,2253,85,1,40.73469925,140.6909943,664
306,LGKP,AOK,Karpathos Airport,medium_airport,48011,66,3,35.421398,27.146,66
307,SARL,AOL,Paso De Los Libres Airport,medium_airport,31929,7,5,-29.6894,-57.1521,230
308,OM-0002,AOM,Adam Airport,small_airport,48012,132,1,22.49194444,57.38388889,1075
309,KAOO,AOO,Altoona Blair County Airport,medium_airport,1353,188,4,40.296398,-78.32,1503
310,SPAS,AOP,Alferez FAP Alfredo Vladimir Sara Bauer Airport,small_airport,1898,139,5,-2.796129942,-76.46659851,728
311,BGAG,AOQ,Aappilattoq Heliport,heliport,48013,200,4,72.88703,-55.596287,42
312,WMKA,AOR,Sultan Abdul Halim Airport,medium_airport,48014,106,1,6.189670086,100.3980026,15
313,AK81,AOS,Amook Bay Seaplane Base,seaplane_base,48015,188,4,57.4715004,-153.8150024,
314,LIMW,AOT,Aosta Corrado Gex Airport,medium_airport,48016,82,3,45.738552,7.3683,1791
315,VLAP,AOU,Attopeu Airport,small_airport,48017,95,1,14.793056,107.045278,344
316,KAPA,APA,Centennial Airport,medium_airport,11270,188,4,39.57009888,-104.848999,5885
317,SLAP,APB,Apolo Airport,small_airport,2299,21,5,-14.7356,-68.411903,4639
318,KAPC,APC,Napa County Airport,small_airport,28784,188,4,38.2132,-122.280998,35
319,WAWN,APD,Arung Palakka Airport,small_airport,48018,77,1,-4.459582,120.310436,130
320,KAPF,APF,Naples Municipal Airport,medium_airport,28789,188,4,26.15259933,-81.77529907,8
321,KAPG,APG,Phillips Army Air Field,medium_airport,92,188,4,39.466202,-76.1688,57
322,KAPH,APH,Mary Walker LZ Airport,small_airport,6592,188,4,38.068631,-77.319318,220
323,SKAP,API,Gomez Nino Apiay Air Base,medium_airport,48019,37,5,4.07607,-73.5627,1207
324,CN-0354,APJ,Ali Pulan Airport,medium_airport,48020,36,1,30.3975,81.138611,13943
325,NTGD,APK,Apataki Airport,small_airport,48021,198,6,-15.5736,-146.414993,8
326,FQNP,APL,Nampula Airport,medium_airport,28664,120,2,-15.10560036,39.28179932,1444
327,KAPN,APN,Alpena County Regional Airport,medium_airport,1277,188,4,45.0780983,-83.56030273,690
328,SKLC,APO,Antonio Roldán Betancur Airport,medium_airport,8066,37,5,7.81196,-76.7164,46
330,SNAL,APQ,Arapiraca Airport,small_airport,2419,24,5,-9.776589,-36.628983,886
331,APR,APR,April River Airport,small_airport,48022,137,6,-4.676666667,142.5401389,220
332,SWNS,APS,Anápolis Airport,small_airport,48023,24,5,-16.36230087,-48.92710114,3648
333,KAPT,APT,Marion County Airport - Brown Field,small_airport,18913,188,4,35.060699,-85.585297,641
334,SSAP,APU,Captain João Busse Airport,small_airport,2319,24,5,-23.609099,-51.384301,2625
335,KAPV,APV,Apple Valley Airport,small_airport,2309,188,4,34.57529831,-117.185997,3062
336,NSFA,APW,Faleolo International Airport,medium_airport,2289,150,6,-13.82999992,-172.0079956,58
337,SSOG,APX,Arapongas Airport,small_airport,2420,24,5,-23.3529,-51.491699,2599
338,SNAI,APY,Alto Parnaíba Airport,small_airport,48024,24,5,-9.083611,-45.950558,968
339,SAHZ,APZ,Zapala Airport,medium_airport,47418,7,5,-38.975498,-70.113602,3330
340,SBAQ,AQA,Araraquara Airport,medium_airport,2427,24,5,-21.812,-48.132999,2334
341,MGQC,AQB,Quiché Airport,small_airport,48025,68,4,15.0122,-91.150597,6631
342,ZSAQ,AQG,Anqing Tianzhushan Airport / Anqing North Air Base,medium_airport,2115,36,1,30.582199,117.050003,
343,OEPA,AQI,Al Qaisumah/Hafr Al Batin Airport,medium_airport,48026,153,1,28.335199,46.125099,1174
344,OJAQ,AQJ,Aqaba King Hussein International Airport,medium_airport,48027,86,1,29.61160088,35.01810074,175
345,SJOG,AQM,Ariquemes Airport,small_airport,2565,24,5,-9.880436,-63.047115,466
346,SPQU,AQP,Rodríguez Ballón International Airport,medium_airport,2523,139,5,-16.34110069,-71.58309937,8405
347,AQY,AQY,Girdwood-Alyeska Airport,small_airport,48028,188,4,60.968774,-149.119792,150
348,KARA,ARA,Acadiana Regional Airport,medium_airport,29301,188,4,30.0378,-91.883904,24
349,KARB,ARB,Ann Arbor Municipal Airport,small_airport,2071,188,4,42.22299957,-83.74559784,839
350,PARC,ARC,Arctic Village Airport,medium_airport,48029,188,4,68.1147,-145.578995,2092
351,WATM,ARD,Alor Island - Mali Airport,small_airport,48030,77,1,-8.13234,124.597,10
352,TJAB,ARE,Antonio Nery Juarbe Pol Airport,medium_airport,2509,202,4,18.45085,-66.675768,23
353,SK-471,ARF,Acaricuara Airport,small_airport,48031,37,5,0.533333,-70.133333,587
354,KARG,ARG,Walnut Ridge Regional Airport,small_airport,48032,188,4,36.124667,-90.925111,279
355,ULAA,ARH,Talagi Airport,medium_airport,48033,145,3,64.60030365,40.71670151,62
356,SCAR,ARI,Chacalluta Airport,medium_airport,2551,35,5,-18.348499,-70.338699,167
357,HTAR,ARK,Arusha Airport,medium_airport,2706,174,2,-3.367789984,36.63330078,4550
358,DFER,ARL,Arly Airport,small_airport,48034,27,2,11.597,1.483,761
359,YARM,ARM,Armidale Airport,medium_airport,2606,9,6,-30.52809906,151.6170044,3556
360,ESSA,ARN,Stockholm-Arlanda Airport,large_airport,40836,169,3,59.64849,17.928829,137
361,SK-005,ARO,Arboletes Airport,small_airport,2468,37,5,8.855118,-76.422676,13
363,SKAT,ARQ,El Troncal Airport,small_airport,2449,37,5,7.02106,-71.388901,512
364,SAVR,ARR,D. Casimiro Szlapelis Airport,small_airport,48035,7,5,-45.013599,-70.812202,2286
365,SJVO,ARS,Aragarças Airport,small_airport,48036,24,5,-15.8994,-52.2411,1061
366,KART,ART,Watertown International Airport,medium_airport,45858,188,4,43.991901,-76.021698,325
367,SBAU,ARU,Araçatuba Airport,medium_airport,48037,24,5,-21.141479,-50.424575,1361
368,KARV,ARV,Lakeland-Noble F. Lee Memorial field,small_airport,48038,188,4,45.92789841,-89.73090363,1629
369,LRAR,ARW,Arad International Airport,medium_airport,2369,144,3,46.17660141,21.26199913,352
370,SBAC,ARX,Aracati Dragão do Mar Regional Airport,medium_airport,2357,24,5,-4.568896,-37.805135,128
371,YARA,ARY,Ararat Airport,medium_airport,2429,9,6,-37.309978,142.988688,1008
372,FNZE,ARZ,N'zeto Airport,small_airport,48039,5,2,-7.25944,12.8631,69
373,HHSB,ASA,Assab International Airport,medium_airport,48040,54,2,13.07180023,42.64500046,46
374,UTAA,ASB,Ashgabat International Airport,large_airport,2821,182,1,37.986801,58.361,692
375,SLAS,ASC,Ascención De Guarayos Airport,small_airport,48041,21,5,-15.9303,-63.1567,807
376,MYAF,ASD,Andros Town Airport,medium_airport,51541,12,4,24.69790077,-77.79560089,5
377,KASE,ASE,Aspen-Pitkin County Airport (Sardy Field),medium_airport,48042,188,4,39.223202,-106.869003,7820
378,URWA,ASF,Astrakhan Narimanovo Boris M. Kustodiev International Airport,medium_airport,2903,145,1,46.282843,48.010511,-65
380,KASH,ASH,Nashua Airport / Boire Field,small_airport,28890,188,4,42.7817,-71.514801,199
381,FHAW,ASI,RAF Ascension Island,medium_airport,48043,203,2,-7.9696,-14.3937,278
382,RJKA,ASJ,Amami Airport,medium_airport,1411,85,1,28.43059921,129.7129974,27
383,DIYO,ASK,Yamoussoukro Airport,medium_airport,46863,83,2,6.903170109,-5.365580082,699
384,KASL,ASL,Harrison County Airport,small_airport,25945,188,4,32.52050018,-94.30780029,357
385,HHAS,ASM,Asmara International Airport,medium_airport,2863,54,2,15.29189968,38.91070175,7661
386,KASN,ASN,Talladega Municipal Airport,small_airport,41687,188,4,33.56990051,-86.05090332,529
387,HASO,ASO,Asosa Airport,medium_airport,2868,57,2,10.01850033,34.5862999,5100
388,YBAS,ASP,Alice Springs Airport,medium_airport,1176,9,6,-23.806588,133.903427,1789
389,K9U3,ASQ,Austin Airport,small_airport,3095,188,4,39.467708,-117.197576,5730
390,LTAU,ASR,Kayseri Erkilet Airport,medium_airport,20485,181,1,38.770401,35.49539948,3463
391,FACC,ASS,Arathusa Safari Lodge Airport,small_airport,48044,163,2,-24.744165,31.522499,1289
392,KAST,AST,Astoria Regional Airport,medium_airport,2901,188,4,46.15800095,-123.8789978,15
393,SGAS,ASU,Aeropuerto Internacional Silvio Pettirossi,large_airport,48045,138,5,-25.240156,-57.519227,292
394,HKAM,ASV,Amboseli Airport,medium_airport,48046,88,2,-2.645050049,37.25310135,3755
395,HESN,ASW,Aswan International Airport,medium_airport,2912,51,2,23.968137,32.824445,650
396,KASX,ASX,John F Kennedy Memorial Airport,small_airport,2830,188,4,46.54850006,-90.91899872,827
397,KASY,ASY,Ashley Municipal Airport,small_airport,48047,188,4,46.02389908,-99.3526001,2032
399,SPHZ,ATA,Comandante FAP German Arias Graziani Airport,medium_airport,2137,139,5,-9.347439766,-77.5983963,9097
400,HSAT,ATB,Atbara Airport,small_airport,2939,167,2,17.71034431,34.05701828,1181
401,MYCA,ATC,Arthur's Town Airport,medium_airport,48048,12,4,24.6294,-75.673797,18
402,AGAT,ATD,Uru Harbour Airport,small_airport,48049,161,6,-8.87333,161.011002,
403,K80F,ATE,Antlers Municipal Airport,small_airport,48050,188,4,34.19260025,-95.64990234,575
404,SEAM,ATF,Chachoán Regional Airport,medium_airport,1494,50,5,-1.21207,-78.5746,8502
405,OPMS,ATG,Minhas Air Base,medium_airport,48051,133,1,33.86909866,72.40090179,1023
406,LGAV,ATH,Athens Eleftherios Venizelos International Airport,large_airport,48052,66,3,37.936401,23.9445,308
407,SUAG,ATI,Artigas International Airport,small_airport,2687,189,5,-30.4007,-56.5079,410
408,FMME,ATJ,Antsirabe Airport,small_airport,2228,104,2,-19.839221,47.063713,4997
409,PATQ,ATK,Atqasuk Edward Burnell Sr Memorial Airport,medium_airport,48053,188,4,70.46704,-157.436013,96
410,KATL,ATL,Hartsfield Jackson Atlanta International Airport,large_airport,2977,188,4,33.6367,-84.428101,1026
411,SBHT,ATM,Altamira Interstate Airport,medium_airport,1300,24,5,-3.253144,-52.253938,368
412,ATN,ATN,Namatanai Airport,small_airport,48054,137,6,-3.6695,152.438,150
413,KUNI,ATO,Ohio University Airport,small_airport,999,188,4,39.211839,-82.22949,766
414,ATP,ATP,Aitape Airport,small_airport,48055,137,6,-3.143611111,142.3468056,10
415,VIAR,ATQ,Sri Guru Ram Dass Jee International Airport,medium_airport,1744,76,1,31.7096,74.797302,756
416,GQPA,ATR,Atar International Airport,medium_airport,2932,111,2,20.5067997,-13.04319954,734
417,KATS,ATS,Artesia Municipal Airport,small_airport,2684,188,4,32.85250092,-104.4680023,3541
418,4A2,ATT,Atmautluak Airport,small_airport,48056,188,4,60.866699,-162.272996,17
419,FTTI,ATV,Ati Airport,small_airport,2971,34,2,13.239778,18.315893,1089
420,KATW,ATW,Appleton International Airport,medium_airport,2311,188,4,44.258099,-88.519096,918
421,KZ-ATX,ATX,Atbasar Airport,small_airport,2940,87,1,51.852306,68.366892,1010
422,KATY,ATY,Watertown Regional Airport,medium_airport,45858,188,4,44.91400146,-97.15470123,1749
423,HEAT,ATZ,Asyut International Airport,medium_airport,2914,51,2,27.050818,31.016309,748
424,TNCA,AUA,Queen Beatrix International Airport,large_airport,30698,204,4,12.5014,-70.015198,60
425,SKUC,AUC,Santiago Perez Airport,medium_airport,2445,37,5,7.06888,-70.7369,420
427,EG-AUE,AUE,Abu Rudeis Airport,small_airport,48057,51,1,28.899694,33.202057,43
428,LFLA,AUF,Auxerre-Branches Airport,medium_airport,48058,60,3,47.850201,3.49711,523
429,KAUG,AUG,Augusta State Airport,medium_airport,3052,188,4,44.3205986,-69.79730225,352
430,OMAA,AUH,Abu Dhabi International Airport,large_airport,148,186,1,24.443764,54.651718,88
431,AUI,AUI,Aua Island Airport,small_airport,48059,137,6,-1.460555556,143.0647222,4
432,AUJ,AUJ,Ambunti Airport,small_airport,48060,137,6,-4.215666667,142.8231667,50
433,PAUK,AUK,Alakanuk Airport,small_airport,48061,188,4,62.682653,-164.722481,10
434,MH-AUL,AUL,Aur Island Airport,small_airport,48062,110,6,8.14528,171.173004,
435,KAUM,AUM,Austin Municipal Airport,small_airport,3095,188,4,43.66500092,-92.93340302,1234
436,KAUN,AUN,Auburn Municipal Airport,small_airport,3029,188,4,38.95479965,-121.0820007,1539
437,KAUO,AUO,Auburn University Regional Airport,small_airport,3029,188,4,32.615101,-85.433998,777
439,NTMN,AUQ,Hiva Oa-Atuona Airport,medium_airport,48063,198,6,-9.768790245,-139.0110016,1481
440,LFLW,AUR,Aurillac Airport,medium_airport,3083,60,3,44.89139938,2.421940088,2096
441,KAUS,AUS,Austin Bergstrom International Airport,large_airport,3095,188,4,30.197535,-97.662015,542
442,WPAT,AUT,Atauro Airport,small_airport,48064,176,1,-8.243133,125.606378,29
443,YAUR,AUU,Aurukun Airport,small_airport,48065,9,6,-13.354019,141.720028,31
444,AUV,AUV,Aumo Airport,small_airport,48066,137,6,-5.731111111,148.4452778,450
445,KAUW,AUW,Wausau Downtown Airport,medium_airport,45880,188,4,44.92620087,-89.62660217,1201
446,SWGN,AUX,Araguaína Airport,medium_airport,48067,24,5,-7.22787,-48.240501,771
447,NVVA,AUY,Aneityum Airport,small_airport,48068,191,6,-20.24920082,169.7709961,7
448,KARR,AUZ,Aurora Municipal Airport,small_airport,48069,188,4,41.77190018,-88.47570038,712
449,ZUAS,AVA,Anshun Huangguoshu Airport,medium_airport,48070,36,1,26.260556,105.873333,4812
450,LIPA,AVB,Aviano Air Base,medium_airport,48071,82,3,46.031898,12.596503,410
452,MUCA,AVI,Maximo Gomez Airport,medium_airport,9601,43,4,22.02709961,-78.78959656,335
453,ZMAH,AVK,Arvaikheer Airport,medium_airport,48072,117,1,46.25030136,102.802002,5932
454,KAVL,AVL,Asheville Regional Airport,medium_airport,2818,188,4,35.436199,-82.541801,2165
455,LFMV,AVN,Avignon-Caumont Airport,medium_airport,48073,60,3,43.907299,4.90183,124
456,KAVO,AVO,Avon Park Executive Airport,small_airport,3151,188,4,27.59119987,-81.52780151,160
457,KAVP,AVP,Wilkes Barre Scranton International Airport,medium_airport,48074,188,4,41.33850098,-75.7233963,962
458,LPAR,AVR,Alverca Air Base,medium_airport,45064,142,3,38.883301,-9.0301,11
460,YMAV,AVV,Avalon Airport,medium_airport,23073,9,6,-38.039398,144.468994,35
461,KAVQ,AVW,Marana Regional Airport,small_airport,25692,188,4,32.409065,-111.216199,2031
462,KAVX,AVX,Catalina Airport,small_airport,48075,188,4,33.4049,-118.416,1602
463,HALA,AWA,Hawassa International Airport,medium_airport,48076,57,2,7.099869,38.396187,5450
464,PG-AWB,AWB,Awaba Airport,small_airport,48077,137,6,-8.006110191,142.7483521,32
465,NVVB,AWD,Aniwa Airport,small_airport,48078,191,6,-19.2346,169.6009,69
466,AWE,AWE,Alowe Airport,small_airport,48079,61,2,-0.545,9.444,600
467,PWAK,AWK,Wake Island Airfield,medium_airport,48080,188,6,19.282437,166.636637,14
468,KAWM,AWM,West Memphis Municipal Airport,small_airport,46086,188,4,35.13510132,-90.23439789,212
469,YADS,AWN,Alton Downs Airport,small_airport,1349,9,6,-26.488959,139.259906,
471,OIAW,AWZ,Lieutenant General Qasem Soleimani International Airport,medium_airport,525,78,1,31.3374,48.762001,66
472,TQPF,AXA,Clayton J Lloyd International Airport,medium_airport,42545,205,4,18.204773,-63.05383,127
473,89NY,AXB,Maxson Airfield,small_airport,48081,188,4,44.312002,-75.90034,340
475,LGAL,AXD,Alexandroupoli Democritus Airport,medium_airport,48082,66,3,40.8559,25.956301,24
476,SSXX,AXE,Xanxerê Airport,small_airport,48083,24,5,-26.875557,-52.373055,2986
477,AXF,AXF,Alxa Left Banner Bayanhot Airport,medium_airport,48084,36,1,38.74831,105.58858,4560
478,KAXA,AXG,Algona Municipal Airport,small_airport,48085,188,4,43.078104,-94.271836,1219
479,RJDA,AXJ,Amakusa Airport,small_airport,1402,85,1,32.482498,130.158997,340
480,OYAT,AXK,Ataq Airport,medium_airport,2931,195,1,14.5513,46.826199,3735
482,SKAR,AXM,El Eden Airport,medium_airport,2602,37,5,4.45278,-75.7664,3990
483,KAXN,AXN,Chandler Field,medium_airport,1118,188,4,45.866299,-95.394699,1425
484,AXO,AXO,Pantar Kabir Airport,small_airport,48086,77,1,-8.244832,124.219108,18
485,MYAP,AXP,Spring Point Airport,medium_airport,48087,12,4,22.441799,-73.970901,11
487,KAXS,AXS,Altus Quartz Mountain Regional Airport,small_airport,1365,188,4,34.697952,-99.3385,1433
488,RJSK,AXT,Akita Airport,medium_airport,713,85,1,39.615601,140.218994,313
489,HAAX,AXU,Axum Airport,medium_airport,48088,57,2,14.1468,38.7728,6959
490,KAXV,AXV,Neil Armstrong Airport,small_airport,45757,188,4,40.49340057,-84.29889679,913
491,KAXX,AXX,Angel Fire Airport,small_airport,48089,188,4,36.422001,-105.290001,8380
492,SK-198,AYA,Ayapel Airport,small_airport,3194,37,5,8.3,-75.15,120
493,SK-144,AYC,Ayacucho Airport,small_airport,3184,37,5,8.6,-73.616667,415
494,AU-AYD,AYD,Alroy Downs Airport,small_airport,48090,9,6,-19.2908,136.078995,711
495,SKYA,AYG,Yaguara Airport,small_airport,48091,37,5,1.54417,-73.9333,812
496,SK-047,AYI,Yari Airport,small_airport,48092,37,5,-0.383333,-72.266667,569
497,IN-0025,AYJ,Ayodhya Airport,medium_airport,13443,76,1,26.751283,82.155295,335
498,UAUR,AYK,Arkalyk North Airport,small_airport,48093,87,1,50.3185997,66.95279694,1266
500,AYM,AYM,Yas Island Seaplane Base,seaplane_base,148,186,1,24.467,54.6103,0
501,ZHAY,AYN,Anyang Yindu Airport,small_airport,2243,36,1,36.1339,114.344002,
502,SGAY,AYO,Aeropuerto Nacional de Juan De Ayolas,medium_airport,3216,138,5,-27.378379,-56.856791,223
503,SPHO,AYP,Air Force Colonel Alfredo Mendivil Duarte Airport,medium_airport,3184,139,5,-13.1548,-74.204399,8917
504,YAYE,AYQ,Ayers Rock Connellan Airport,medium_airport,47253,9,6,-25.185913,130.97703,1626
505,YAYR,AYR,Ayr Airport,small_airport,3221,9,6,-19.595832,147.324495,41
506,KAYS,AYS,Waycross Ware County Airport,small_airport,45890,188,4,31.24909973,-82.39550018,142
507,LTAI,AYT,Antalya International Airport,large_airport,2142,181,1,36.898701,30.800501,177
508,AYU,AYU,Aiyura Airport,small_airport,48094,137,6,-6.338055556,145.9041667,5355
509,ID-AYW,AYW,Ayawasi Airport,small_airport,48095,77,1,-1.159779,132.464082,1560
510,SPAY,AYX,Teniente General Gerardo Pérez Pinedo Airport,medium_airport,48096,139,5,-10.7291,-73.766502,751
511,AYY,AYY,Arugam Bay SPB,seaplane_base,48097,166,1,6.86,81.82388889,
512,KIWA,AZA,Phoenix–Mesa Gateway Airport,medium_airport,26715,188,4,33.3078,-111.654999,1382
514,OIYY,AZD,Shahid Sadooghi Airport,medium_airport,46987,78,1,31.9048996,54.2765007,4054
515,MX-AZG,AZG,Apatzingán - Pablo L. Sidar Airport,small_airport,48098,113,4,19.093399,-102.393997,1033
516,VEAH,AZH,Azamgarh Airport,small_airport,48099,76,1,26.153333,83.118333,250
517,OMAD,AZI,Al Bateen Executive Airport,medium_airport,148,186,1,24.428301,54.458099,16
518,AZJ,AZJ,Zhenjiang Dalu Airport,small_airport,47625,36,1,32.23649,119.718683,16
519,SWTU,AZL,Fazenda Tucunaré Airport,small_airport,48100,24,5,-13.465528,-58.866935,1814
520,UTKA,AZN,Andizhan Airport,medium_airport,48101,190,1,40.727699,72.293999,1515
521,KAZO,AZO,Kalamazoo Battle Creek International Airport,medium_airport,19637,188,4,42.23490143,-85.55210114,874
522,MMJC,AZP,Aeropuerto Nacional Jorge Jiménez Cantú,small_airport,48102,113,4,19.574155,-99.291183,8120
523,DAUA,AZR,Touat Cheikh Sidi Mohamed Belkebir Airport,medium_airport,338,3,2,27.837601,-0.186414,919
524,MDCY,AZS,Samaná El Catey International Airport,medium_airport,36561,49,4,19.269259,-69.737405,30
525,SK-392,AZT,Zapatoca Airport,small_airport,47419,37,4,6.767724,-73.284444,6377
526,FNAM,AZZ,Ambriz Airport,small_airport,1636,5,2,-7.86222,13.1161,144
527,PG-BAA,BAA,Bialla Airport,small_airport,48103,137,6,-5.330560207,151.0079956,51
528,KBAB,BAB,Beale Air Force Base,medium_airport,26008,188,4,39.136101,-121.436996,113
529,SK-272,BAC,Barranca De Upia Airport,small_airport,48104,37,5,4.583333,-72.966667,670
530,KBAD,BAD,Barksdale Air Force Base,medium_airport,6446,188,4,32.501801,-93.662697,166
531,LFMR,BAE,Barcelonnette - Saint-Pons Airfield,small_airport,48105,60,3,44.387198,6.609186,3714
532,KBAF,BAF,Westfield-Barnes Regional Airport,medium_airport,46138,188,4,42.157799,-72.715599,271
533,RPUB,BAG,Loakan Airport,medium_airport,3572,140,1,16.37509918,120.6200027,4251
534,OBBI,BAH,Bahrain International Airport,large_airport,25299,13,1,26.267295,50.63764,6
535,MRBA,BAI,Buenos Aires Airport,medium_airport,33966,41,4,9.163949,-83.330171,1214
